Apto,Estatus,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25,Jan-26,Feb-26,Mar-26,Apr-26,May-26,Jun-26,Jul-26,Aug-26,Sep-26,Oct-26,Nov-26,Dec-26,Jan-27,Feb-27,Mar-27,Apr-27,May-27,Jun-27,TOTAL,a,b,c,"Cant.
Cuotas"," Valor
Cuotas"
1212,4.Plan de pagos,," 6,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 4,700.00 ",,,,,,,,,,,,,,,,,,,,,," 66,700.00 ", -   ," 66,700.00 ",0,30," 2,223.33 "
1213,4.Plan de pagos,," 6,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,000.00 "," 2,639.00 ",,,,,,,,,,,,,,,,,,,,,," 64,639.00 ", -   ," 64,639.00 ",0,30," 2,154.63 "
1214,4.Plan de pagos,,,," 6,000.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,693.00 "," 2,682.00 ",,,,,,,,,,,,,,,,,,,,,," 78,700.00 ", -   ," 78,700.00 ",0,28," 2,810.71 "
1215,4.Plan de pagos,," 6,000.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,755.00 "," 2,760.00 ",,,,,,,,,,,,,,,,,,,,,," 85,900.00 ", -   ," 85,900.00 ",0,30," 2,863.33 "
1216,4.Plan de pagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 519,578.08 "," 32,100.00 "," 32,100.00 "," 32,100.00 "," 32,100.00 "," 32,100.00 "," 32,100.00 "," 32,100.00 "," 32,100.00 "," 32,100.00 "," 32,100.00 "," 208,578.07 ",,,,,,,,,,,,," 1,049,156.15 "," 936,529.97 "," 1,049,156.15 ",0,12," 87,429.68 "
1217,4.Plan de pagos,,,,,,,,,,,,,," 8,000.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,906.00 "," 6,904.00 ",,,,,,,,,,,,,,,,,,,,,," 125,400.00 ", -   ," 125,400.00 ",0,18," 6,966.67 "
1218,4.Plan de pagos,,,,,,,,,,,,,,,,,,,,," 10,000.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,950.00 "," 6,942.55 ",,,,,,,,,,,,,," 135,092.55 ", -   ," 135,092.55 ",0,19," 7,110.13 "
1301,4.Plan de pagos,,,,,,,,,,,,,,,," 10,000.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,411.00 "," 6,413.00 ",,,,,,,,,,,,,,,,,,," 125,400.00 ", -   ," 125,400.00 ",0,19," 6,600.00 "
1302,4.Plan de pagos,,,,,,,,,,,,,,,,,,,,," 10,000.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,951.00 "," 6,958.53 ",,,,,,,,,,,,,," 135,125.53 ", -   ," 135,125.53 ",0,19," 7,111.87 "
1303,4.Plan de pagos,,,,,," 6,000.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 "," 3,368.00 ",,,,,,,,,,,,,,,,,,,,,," 90,200.00 ", -   ," 90,200.00 ",0,26," 3,469.23 "
1304,4.Plan de pagos,,,,,,,," 4,000.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,651.00 "," 3,659.06 ",,,,,,,,,,,,,,,,,,,,,," 87,981.06 ", -   ," 87,981.06 ",0,24," 3,665.88 "
1305,4.Plan de pagos,,,,,,,,,,,,,,,,,,,,,,,,,,," 10,000.00 "," 4,700.00 "," 4,700.00 "," 4,700.00 "," 4,700.00 "," 4,700.00 "," 4,700.00 "," 4,700.00 "," 4,700.00 "," 4,700.00 "," 4,700.00 "," 4,700.00 "," 4,700.00 ",,,,,,,,,,,,,," 66,400.00 ", -   ," 66,400.00 ",0,13," 5,107.69 "
1306,4.Plan de pagos,,," 6,000.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 2,250.00 "," 3,050.00 ",,,,,,,,,,,,,,,,,,,,,," 69,800.00 ", -   ," 69,800.00 ",0,29," 2,406.90 "
